X,Y,OBJECTID,inc_id,created_date,post_structure_qty,post_people_count,post_people_under_25_count,post_children_count,post_reason,waste_material_qty,dogs_present,post_location,email_time_utc,bureaus_detail,graffiti,Latitude,Longitude
-13651180.16,5712003.544,132,24-07567,2024/02/15 23:10:45+00,6,4,0,0,5,60,0,"NE 33RD AVE &amp; NE DEKUM ST, PORTLAND  97211",2024/02/15 23:36:43+00,,1,45.57186379377548,-122.6306378
-13646916.54,5710899.364,133,22-96763,2023/08/10 17:03:20+00,2,2,0,0,5,20,0,5700-5999 NE CULLY BLVD,2023/08/10 17:36:47+00,,0,45.564919912197965,-122.5923371
-13654805.31,5703096.537,134,23-128431,2023/03/10 21:33:07+00,8,11,3,0,5,60,0,200-299 SE YAMHILL ST,2023/03/10 21:36:39+00,,1,45.51582563184083,-122.6632031
-13655049.92,5702764.195,135,23-191228,2023/09/15 19:12:25+00,1,1,0,0,5,1,0,50-99 SE MAIN ST,2023/09/15 19:36:43+00,,0,45.51373363131839,-122.6654005
-13655943.28,5703505.276,136,23-158786,2023/06/15 20:21:15+00,7,7,0,0,5,20,0,100-199 SW ALDER ST,2023/06/15 20:36:45+00,,1,45.51839842360626,-122.6734257
-13653578.51,5705935.492,137,24-31408,2024/05/10 20:05:21+00,1,1,0,0,5,7,0,"NE HALSEY ST and 14th, PORTLAND  97232",2024/05/10 20:36:46+00,,1,45.53369289498054,-122.6521826
-13661716.69,5715215.482,138,23-188790,2024/01/26 19:01:43+00,0,4,0,0,5,15,0,9500-9699 N BERKELEY AVE,2024/01/26 19:36:43+00,,0,45.592057900138684,-122.7252891
-13634126.05,5708333.752,139,23-201211,2023/11/22 23:23:45+00,3,5,0,0,5,50,0,Columbia Sough at NE Airport Way,2023/11/22 23:36:35+00,,0,45.54878217581844,-122.4774382
-13644165.45,5695544.312,140,23-205265,2023/12/07 19:53:23+00,10,16,0,0,5,60,0,0-0 SE I205 MULTIUSE PATH,2023/12/07 20:36:41+00,,0,45.46826727830396,-122.5676236
-13656351.36,5704813.108,141,23-152287,2023/05/26 15:35:45+00,11,11,0,0,5,20,0,600-699 NW GLISAN ST,2023/05/26 15:36:36+00,,0,45.526629731005585,-122.6770915
-13657559.8,5703745.933,142,23-203635,2023/10/27 17:58:08+00,4,4,0,0,5,20,0,900-999 SW 15TH AVE,2023/10/27 18:36:46+00,,0,45.519913174729886,-122.6879471
-13655947.01,5704594.945,143,23-201943,2023/10/25 17:56:13+00,1,1,0,0,5,20,0,NW 3RD AVE and NW EVERETT ST,2023/10/25 18:36:16+00,,0,45.525256728003264,-122.6734592
-13656350.7,5704171.45,144,23-162982,2023/06/23 17:50:24+00,2,2,0,0,5,20,0,600-699 SW PINE ST,2023/06/23 18:36:52+00,,0,45.52259137788854,-122.6770856
-13657637.92,5706137.799,145,23-144022,2023/10/05 16:51:58+00,20,30,0,0,5,60,0,NW 17TH AVE and NW SAVIER ST,2023/10/05 17:36:43+00,,0,45.534965918848776,-122.6886489
-13653903.96,5702283.313,146,24-31586,2024/05/02 22:57:44+00,3,6,0,0,5,3,0,SE 11TH AND SE MARKET ST ,2024/05/02 23:36:37+00,,1,45.51070647510492,-122.6551062
-13634941.78,5698562.601,147,24-21737,2024/04/17 20:40:21+00,0,1,0,0,5,40,1,SE 174th Ave ,2024/04/17 21:36:43+00,,0,45.48727905832119,-122.484766
-13643570.03,5695654.954,148,23-211624,2024/01/24 23:30:09+00,0,12,0,0,5,60,0,9700-9999 SE KNAPP ST,2024/01/24 23:36:36+00,,0,45.46896431,-122.5622749
-13640555.97,5704142.873,149,24-05537,2024/02/01 21:15:01+00,1,1,0,0,5,20,0,"E BURNSIDE ST AND SE 124TH AVE, PORTLAND",2024/02/01 21:36:46+00,,0,45.52241151830032,-122.5351991
-13644111.71,5698895.584,150,24-10313,2024/03/13 18:09:01+00,23,30,0,0,5,100,1,I-205 MUP Holgate-Schiller,2024/03/13 18:36:38+00,,0,45.489376078772175,-122.5671409
-13654092.82,5702571.427,151,23-128847,2023/03/10 17:37:05+00,2,3,0,0,5,20,1,1400-1499 SE 9TH AVE,2023/03/10 18:36:51+00,,0,45.51252017469814,-122.6568027
-13654245.54,5703308.211,152,23-203839,2023/10/25 22:26:29+00,3,3,0,0,5,12,1,700-799 SE MORRISON ST,2023/10/25 22:36:14+00,,0,45.517158020300435,-122.6581746
-13654198.13,5702184.774,153,24-01594,2024/02/22 18:03:16+00,3,3,0,0,5,5,0,"SE 8TH AVE &amp; SE MILL ST, PORTLAND  97214 -V2",2024/02/22 18:36:42+00,,0,45.51008615,-122.6577487
-13655917.57,5704710.534,154,IRP-23-0608-04555,2023/06/09 20:33:28+00,1,1,0,0,5,20,0,NW Flanders between 2nd and 3rd,2023/06/09 20:36:40+00,,0,45.52598418845556,-122.6731947
-13654434.25,5705227.04,155,24-34201,2024/05/10 19:49:20+00,1,4,0,0,5,10,0,NE pacific and NE 6th,2024/05/10 20:36:46+00,,1,45.52923470885925,-122.6598698
-13654201.35,5704064.222,156,23-207185,2023/11/08 17:52:07+00,1,1,0,0,5,5,0,100-199 SE 8TH AVE,2023/11/08 18:36:46+00,,0,45.52191649708329,-122.6577777
-13661174.44,5693151.688,157,23-217090,2024/04/11 17:49:20+00,5,6,1,0,5,35,1,I-5 NB ROW near SW Capitol,2024/04/11 18:36:52+00,,1,45.45319191669668,-122.720418
-13655885.37,5703602.038,158,SSCC-23-1025-05081,2023/10/26 16:31:09+00,3,3,0,0,5,20,0,SW 1st and SW Washington,2023/10/26 16:36:39+00,,1,45.519007471038385,-122.6729055
-13654249.72,5704348.519,159,24-16316,2024/03/14 18:24:27+00,1,1,0,0,5,1,0,"707 NE COUCH ST , PORTLAND  97232",2024/03/14 18:36:49+00,,0,45.523705812261895,-122.6582122
-13645399.21,5700450.772,160,23-199180,2023/10/19 17:35:48+00,3,3,0,0,5,15,1,SE 82ND AVE and SE KELLY ST,2023/10/19 17:36:46+00,,0,45.49916912167351,-122.5787067
-13645334.26,5704724.445,161,23-183074,2023/12/27 22:33:21+00,0,4,0,0,5,10,1,200-499 NE 83RD AVE,2023/12/27 22:36:37+00,,0,45.52607173682993,-122.5781232
-13655135.32,5704017.643,162,23-178362,2023/08/11 19:24:08+00,1,1,0,0,5,10,0,0-199 SE EASTBANK ESPLANADE  ,2023/08/11 19:36:38+00,,1,45.52162333164637,-122.6661676
-13654464.7,5704568.228,163,23-151602,2023/06/02 16:47:16+00,5,10,0,0,5,20,1,520-599 NE EVERETT ST,2023/06/02 17:36:46+00,,0,45.525088582975464,-122.6601434
-13653969.05,5703844.465,164,23-159906,2023/06/15 16:49:27+00,1,1,0,0,5,7,0,300-399 SE 10TH AVE,2023/06/15 17:36:52+00,,1,45.520533346286015,-122.6556909
-13656761.39,5705151.061,165,22-112485,2023/01/12 19:32:05+00,2,2,0,0,5,20,0,900-999 NW JOHNSON ST,2023/01/12 19:36:54+00,,0,45.52875656300305,-122.6807749
-13645907.04,5694554.726,166,23-215410,2023/12/22 20:04:15+00,1,2,0,0,5,20,0,SPRINGWATER CORRIDOR near Luther rd,2023/12/22 20:36:39+00,,0,45.46203261826179,-122.5832686
-13656828.49,5711140.539,167,23-178168,2023/08/24 20:09:29+00,1,2,0,0,5,10,0,1400-1488 N AINSWORTH ST,2023/08/24 20:36:38+00,,0,45.56643666811132,-122.6813777
-13643676.62,5710164.555,168,23-138065,2023/04/13 21:08:16+00,4,6,0,0,5,30,1,I-205 MUP and Sandy,2023/04/13 21:36:45+00,,0,45.560298426616356,-122.5632324
-13657614.15,5703256.902,169,24-19129,2024/03/29 16:48:01+00,5,5,0,0,5,20,0,SW 14TH COLUMBIA TO JEFFERSON,2024/03/29 19:17:44+00,,0,45.51683505712918,-122.6884354
-13658173.69,5709582.02,170,22-112850,2023/03/10 23:06:43+00,4,4,0,0,5,100,0,Madrona (2),2023/03/10 23:36:39+00,,0,45.556634378386676,-122.6934618
-13654767.46,5706258.8,171,23-128540,2023/03/09 20:25:32+00,0,2,0,0,5,5,0,200-299 NE SCHUYLER ST,2023/03/09 20:36:51+00,,1,45.535727308098075,-122.6628631
-13645222.99,5703559.02,172,23-124007,2023/03/10 17:32:39+00,3,5,0,0,5,25,0,SE 84th Stark - Washington,2023/03/10 17:36:49+00,,0,45.51873670437711,-122.5771237
-13657388.47,5715694.956,173,24-29283,2024/04/25 20:53:06+00,5,5,0,0,5,10,0,North victory and North Denver loop,2024/04/25 21:36:45+00,,1,45.59507182745311,-122.686408
-13664428.47,5715056.126,174,23-215357,2024/05/01 18:09:25+00,0,0,0,0,5,5,0,"N CENTRAL ST andN RICHMOND AVE, PORTLAND  97203",2024/05/01 18:36:44+00,,0,45.59105616785667,-122.7496494
-13645436.03,5695392.88,175,23-214218,2023/12/07 17:06:29+00,1,2,0,0,5,15,0,"SE 82ND AVE andamp; SE MALDEN CT, PORTLAND  97266",2023/12/07 17:36:41+00,,1,45.46731326034076,-122.5790374
-13655138.37,5703379.142,176,ODOT-23-0419-04301,2023/04/21 18:07:12+00,5,8,0,0,5,45,0,ODOT Parking Lot I-5 and Morrison,2023/04/21 18:36:54+00,,1,45.51760449058986,-122.666195
-13656902.38,5701516.131,177,23-181675,2024/03/21 19:03:34+00,4,4,0,0,5,20,0,SW 4TH AVE and SW BROADWAY ,2024/03/21 19:36:49+00,,0,45.50587672090953,-122.6820414
-13647166.16,5694697.7,178,23-143110,2024/01/31 23:54:45+00,0,3,0,0,5,10,0,SE 67th Sherrett - Harney,2024/02/01 00:36:38+00,,0,45.462933435831744,-122.5945795
-13657186.58,5703324.932,179,22-110944,2023/01/12 18:24:30+00,2,2,0,0,5,20,0,1100-1299 SW 11TH AVE,2023/01/12 18:36:51+00,,0,45.51726326980128,-122.6845944
-13654763.28,5714038.059,180,22-111841,2023/07/13 16:37:10+00,2,9,0,0,5,45,0,0-8298 NE MARTIN LUTHER KING JR BLVD,2023/07/13 17:36:46+00,,1,45.58465604596472,-122.6628256
-13655851.32,5713518.527,181,23-113981,2023/05/04 17:58:54+00,2,4,0,0,5,20,0,600-799 N WATTS ST,2023/05/04 18:36:51+00,,1,45.58138970453218,-122.6725996
-13645891.11,5706250.491,182,22-45475,2023/01/05 20:43:47+00,2,2,0,0,5,20,0,NE 78TH AVE and NE SCHUYLER ST,2023/01/05 21:36:38+00,,0,45.53567502470054,-122.5831255
-13643896.68,5698778.719,183,23-134366,2023/05/18 20:20:31+00,12,20,0,0,5,120,1,SE 96th Schiller - Holgate,2023/05/18 20:36:43+00,,0,45.48864010926562,-122.5652092
-13643719.3,5697020.98,184,IRP-23-0802-04776,2023/08/10 21:07:34+00,2,7,0,0,5,25,0,97th and Woodstock PBOT Triangle,2023/08/10 21:36:43+00,,0,45.47756940483145,-122.5636158
-13647348.89,5699937.805,185,23-201272,2023/11/16 17:16:19+00,1,1,0,0,5,3,0,3510-3699 SE 65TH AVE,2023/11/16 17:36:44+00,,0,45.49593915,-122.596221
-13663066.25,5713968.788,186,22-55789,2023/02/23 18:26:45+00,45,55,0,0,5,120,0,0-0 N PENINSULA CROSSING TRL,2023/02/23 18:36:45+00,,1,45.58422054433453,-122.7374124
-13656818.72,5712319.42,187,23-150819,2023/07/20 17:55:17+00,2,3,0,0,5,20,0,1400-1419 N BRYANT ST,2023/07/20 18:36:50+00,,0,45.57385009236409,-122.6812899
-13645514.89,5703612.026,188,23-212346,2023/12/01 19:46:50+00,3,6,0,0,5,15,0,8110-8199 SE STARK ST,2023/12/01 20:36:40+00,,0,45.51907033796374,-122.5797459
-13644624.13,5700691.227,189,23-203996,2023/11/08 22:09:49+00,1,1,0,0,5,5,0,2800-2999 SE 89TH AVE,2023/11/08 22:36:41+00,,0,45.500683118522375,-122.571744
-13656404.46,5704809.912,190,24-29741,2024/05/03 21:18:40+00,2,4,0,0,5,20,0,NW BROADWAY  & NW GLISAN ST,2024/05/03 21:36:43+00,,0,45.52660961730698,-122.6775685
-13657375.88,5703852.314,191,24-19588,2024/04/05 18:03:36+00,1,1,0,0,5,10,0,SW 14th and SW Yamhill (I-405),2024/04/05 18:36:42+00,,1,45.52058274848611,-122.6862949
-13656275.9,5705029.836,192,23-162508,2023/06/16 16:33:50+00,1,1,0,0,5,20,0,500-599 NW IRVING ST,2023/06/16 16:36:44+00,,0,45.52799366969224,-122.6764137
-13655202.8,5707173.059,193,22-82917,2023/06/14 19:04:54+00,3,5,0,0,5,15,0,2600-2699 N WILLIAMS AVE,2023/06/14 20:36:08+00,,0,45.541479877539736,-122.6667738
-13657320.94,5703743.544,194,23-207500,2023/11/17 17:49:08+00,5,5,0,0,5,20,0,800-899 SW 13TH AVE,2023/11/17 18:36:43+00,,0,45.51989813800871,-122.6858014
-13653653.61,5698258.679,195,22-109349,2023/05/05 20:56:15+00,4,6,0,0,5,60,0,Mosquito Hollow N-3,2023/05/05 21:36:41+00,,0,45.485364986607586,-122.6528572
-13643794.64,5701342.755,196,23-182384,2023/09/22 19:44:58+00,1,2,0,0,5,2,0,NB Division on ramp both sides,2023/09/22 20:36:37+00,,1,45.50478518,-122.5642926
-13643728.84,5704611.027,197,24-24217,2024/04/12 18:06:39+00,5,6,0,0,5,15,1,NE I205 MUP near 97 th Everett ct,2024/04/12 18:36:48+00,,1,45.525357940784005,-122.5637015
-13637798.35,5700528.553,198,23-151292,2023/06/15 17:56:06+00,2,7,0,0,5,45,0,SE 148th Powell - Woodward,2023/06/15 18:36:56+00,,0,45.499658865118285,-122.510427
-13654004.29,5702420.228,199,23-166950,2023/06/30 16:42:59+00,2,2,0,0,5,2,0,900-999 SE CLAY ST,2023/06/30 17:36:46+00,,0,45.511568372755036,-122.6560074
-13640601.53,5701359.114,200,24-05859,2024/02/05 19:25:16+00,4,8,0,0,5,20,0,"SE 124TH AVE &amp; SE UNNAMED RD, PORTLAND  97233",2024/02/05 19:36:41+00,,0,45.50488817750221,-122.5356084
-13654743.97,5703212.477,201,24-06845,2024/02/09 19:24:58+00,6,6,0,0,5,7,0,Mlk-2nd on Belmont,2024/02/09 19:36:47+00,,0,45.51655542362032,-122.6626521
-13657330.49,5704077.956,202,23-183709,2023/09/15 18:06:51+00,3,6,0,0,5,20,1,0-0 NW EVERETT ST-I405 FWY RAMP,2023/09/15 18:36:47+00,,0,45.522002937765315,-122.6858872
-13656083.61,5704817.245,203,23-134850,2023/03/30 17:08:37+00,6,6,0,0,5,20,0,400-499 NW GLISAN ST,2023/03/30 17:36:47+00,,1,45.52665576678062,-122.6746863
-13657409.92,5705237.398,204,24-18939,2024/03/29 17:24:20+00,2,2,0,0,5,10,0,1500-1539 NW KEARNEY ST,2024/03/29 20:16:03+00,,1,45.52929989280294,-122.6866007
-13644122.41,5695392.92,205,24-07802,2024/05/10 17:15:05+00,5,16,6,0,5,40,1,SE Mt Scott 92nd through Cul de sac,2024/05/10 17:36:47+00,,0,45.46731351234193,-122.567237
-13640206.59,5697994.691,206,23-202200,2023/11/01 22:38:32+00,0,12,0,0,5,60,1,5200-5499 SE 128TH AVE,2023/11/02 00:36:07+00,,0,45.483702362629096,-122.5320606
-13656344.57,5701788.834,207,24-32510,2024/05/15 21:24:06+00,2,6,0,0,5,20,0,E SIDE/ 2200 BLOCK SW NAITO PKWY,2024/05/15 21:36:44+00,,0,45.507593555869924,-122.6770305
-13665042.88,5714075.281,208,23-173724,2023/10/18 19:34:54+00,1,4,0,0,5,20,0,8288-8389 N CRAWFORD ST,2023/10/18 20:36:29+00,,0,45.584890056517715,-122.7551688
-13643566.84,5704332.473,209,24-32826,2024/05/09 19:41:32+00,1,1,0,0,5,10,0,NE 99th Ave,2024/05/09 20:36:43+00,,0,45.52360482308316,-122.5622462
-13658028.58,5706470.794,210,23-199353,2023/10/12 17:47:22+00,0,0,0,0,5,20,0,1900-1999 NW VAUGHN ST,2023/10/12 18:36:46+00,,0,45.53706123877144,-122.6921582
-13655749.2,5704837.549,211,22-113130,2023/01/13 16:51:54+00,5,5,5,0,5,20,0,0-499 NW NAITO PKWY,2023/01/13 17:36:45+00,,0,45.52678354769757,-122.6716822
-13654373.84,5701503.054,212,23-197771,2023/10/19 18:45:08+00,1,2,0,0,5,5,0,510-669 SE CARUTHERS ST,2023/10/19 19:36:42+00,,0,45.50579439174716,-122.6593272
-13655017.02,5706379.675,213,23-173562,2023/07/20 18:59:28+00,1,3,0,0,5,20,1,50-79 NE HANCOCK ST,2023/07/20 19:36:42+00,,0,45.53648789420964,-122.6651049
-13643995.22,5704922.944,214,23-115188,2023/04/14 19:07:05+00,9,12,0,0,5,45,0,I-205 SB and Glisan Off-Ramp,2023/04/14 19:36:39+00,,0,45.527320968249406,-122.5660944
-13656834.18,5703126.682,215,24-35822,2024/05/16 17:32:44+00,1,1,0,0,5,20,0,SW BROADWAY & SW MADISON ST,2024/05/16 17:36:44+00,,0,45.516015382390734,-122.6814288
-13655980.3,5704914.583,216,23-136823,2023/04/13 17:37:23+00,0,0,0,0,5,0,0,300-399 NW HOYT ST,2023/04/13 18:36:50+00,,0,45.527268349783796,-122.6737582
-13655011.7,5705508.165,217,22-112618,2023/01/05 22:07:34+00,10,18,0,0,5,30,0,NE Multnomah and NE 1st,2023/01/05 22:36:41+00,,1,45.531003830176324,-122.6650571
-13654298.09,5703631.922,218,23-219314,2024/01/04 18:02:24+00,2,2,0,0,5,5,0,"500-599 SE 7TH AVE, PORTLAND  97214",2024/01/04 18:36:39+00,,0,45.51919556806549,-122.6586467
-13653065.82,5700300.574,219,23-114196,2023/03/03 16:49:44+00,2,1,0,0,5,15,0,1720-1799 SE HAIG ST,2023/03/03 17:36:50+00,,0,45.498223396836224,-122.647577
-13656296.2,5704572.408,220,23-116130,2023/01/30 19:27:32+00,4,4,0,0,5,20,0,200-299 NW 6TH AVE,2023/01/30 19:36:59+00,,1,45.52511489008712,-122.676596
-13654181.64,5704026.003,221,23-139967,2023/04/20 19:27:04+00,1,2,0,0,5,3,0,100-199 SE 8TH AVE,2023/04/20 19:36:49+00,,0,45.52167594909827,-122.6576006
-13654544.72,5700446.408,222,24-33456,2024/05/09 18:53:28+00,2,4,0,0,5,15,1,"SPRINGWATER CORRIDOR NEAR 4th and Ivon st , PORTLA",2024/05/09 19:36:43+00,,1,45.49914164388061,-122.6608622
-13655989.44,5704924.244,223,23-218743,2023/12/30 19:55:23+00,3,5,0,0,5,20,0,NW 3rd and Hoyt,2024/01/01 15:36:51+00,,0,45.52732914956364,-122.6738403
-13644001.79,5696112.429,224,24-07370,2024/04/24 21:40:36+00,0,0,0,0,5,20,0,"SE I205 MULTIUSE PATH, PORTLAND  97266",2024/04/24 22:36:34+00,,0,45.471846257842124,-122.5661534
-13658110.43,5702967.289,225,23-138587,2023/07/20 16:39:14+00,3,0,0,0,5,20,0,MUP bike path,2023/07/20 17:36:52+00,,0,45.515012060843766,-122.6928935
-13655026.03,5705137.923,226,23-138156,2023/04/20 21:38:43+00,7,8,0,0,5,10,0,NE Oregon under  I5 FWY,2023/04/20 22:36:36+00,,0,45.52867388342612,-122.6651859
-13654197.74,5702186.321,227,IRP-23-0330-04207,2023/03/30 19:24:10+00,5,7,0,0,5,55,0,SE 8th and SE Mill,2023/03/30 19:36:47+00,,1,45.51009588992124,-122.6577452
-13642813.43,5705909.638,228,23-163884,2023/11/29 19:30:25+00,0,2,0,0,5,20,0,NE 104TH AVE and NE HALSEY ST,2023/11/29 19:36:47+00,,0,45.53353020570527,-122.5554782
-13635067.22,5698475.608,229,23-212949,2024/02/29 18:32:08+00,5,5,0,0,5,40,0,Lower Powell Butte near SE 174th,2024/02/29 18:36:52+00,,0,45.48673119,-122.4858928
-13656219.77,5703686.217,230,23-186121,2023/09/01 18:10:31+00,1,1,0,0,5,20,0,500-599 SW 4TH AVE,2023/09/01 18:36:43+00,,0,45.51953731214264,-122.6759094
-13656493.86,5712345.696,231,23-194432,2023/11/16 23:22:53+00,0,0,0,0,5,90,0,I-5 NB ROW near N Bryant,2023/11/16 23:36:41+00,,1,45.57401531853506,-122.6783716
-13651564.93,5706049.586,232,23-181499,2023/08/25 16:42:07+00,1,1,0,0,5,5,0,3030 NE WEIDLER ST,2023/08/25 17:36:49+00,,0,45.534410839006384,-122.6340943
-13649713.78,5697506.327,233,22-113171,2023/04/06 21:01:50+00,0,0,0,0,5,5,0,SE 44TH AVE and SE RAMONA ST,2023/04/06 21:36:55+00,,0,45.48062646582932,-122.6174651
-13657216.73,5709442.927,234,24-17407,2024/03/20 20:28:39+00,0,1,0,0,5,10,0,"N CONCORD AVE, PORTLAND  97217",2024/03/20 20:36:47+00,,1,45.55575947122301,-122.6848653
-13654112.37,5702307.364,235,23-194870,2023/10/04 17:12:35+00,3,0,0,0,5,30,1,800-899 SE MARKET ST,2023/10/04 18:36:17+00,,0,45.51085788021922,-122.6569783
-13657291.68,5704196.242,236,24-29398,2024/05/02 22:08:27+00,7,10,0,0,5,40,0,SW 14th and W Burnside-SW Washington (I-405),2024/05/02 22:36:43+00,,0,45.52274741475733,-122.6855386
-13644120.62,5701418.234,237,24-22417,2024/04/24 18:08:02+00,1,4,1,0,5,20,1,SE I205 MULTIUSE PATH and SE 93rd and Caruthers ,2024/04/24 18:36:43+00,,0,45.50526038564638,-122.5672209
-13657006.89,5701762.328,238,24-29358,2024/05/03 18:22:17+00,4,8,0,0,5,20,0,SW 5TH AVE and SW GRANT ST,2024/05/03 18:36:50+00,,0,45.50742668641503,-122.6829802
-13654518.74,5702995.559,239,23-218278,2023/12/29 18:10:14+00,2,1,0,0,5,5,0,"1024 SE GRAND AVE, PORTLAND  97214",2023/12/29 18:36:48+00,,0,45.515190011620405,-122.6606288
-13657291.08,5703844.806,240,24-04022,2024/04/01 17:17:58+00,4,4,0,0,5,20,0,SW 13th and SW Yamhill-Morrison,2024/04/01 17:36:36+00,,0,45.52053549256672,-122.6855332
-13655875.5,5704814.904,241,24-21533,2024/04/17 20:50:41+00,11,16,0,0,5,60,1,NW 1st-3rd and Glisan,2024/04/17 21:36:43+00,,1,45.52664103394445,-122.6728168
-13643289.53,5697332.211,242,PBOT-24-0220-05471,2024/02/22 21:17:50+00,0,0,0,0,5,20,0,SE 101st and SE Yukon-Knight,2024/02/22 21:36:44+00,,0,45.479529778359954,-122.5597551
-13656510.59,5705480.742,243,24-00722,2024/01/11 20:48:09+00,3,3,0,0,5,15,0,NW STATION WAY ,2024/01/11 21:36:46+00,,0,45.53083125952155,-122.6785219
-13662863.22,5714228.555,244,23-153874,2023/07/07 16:31:14+00,0,0,0,0,5,5,0,PCT,2023/07/07 16:36:45+00,,0,45.58585366274268,-122.7355886
-13652117.25,5700227.441,245,23-173252,2023/07/27 16:17:22+00,1,1,0,0,5,15,0,2600-2799 SE POWELL BLVD,2023/07/27 16:36:43+00,,0,45.49776291,-122.6390559
-13657507.68,5703036.463,246,24-32766,2024/05/10 16:43:04+00,1,2,0,0,5,20,0,1431 SW 12TH AVE,2024/05/10 17:36:47+00,,0,45.51544748846537,-122.6874789
-13644046.3,5697370.696,247,23-180846,2023/09/01 20:37:13+00,6,7,1,0,5,30,1,I-205 and Foster SB Off-Ramp,2023/09/01 21:36:47+00,,1,45.47977218191406,-122.5665533
-13641887.4,5697574.011,248,BES-23-0518-04437,2023/05/18 18:34:10+00,1,1,0,0,5,7,0,West Lents floodplain 111th south of Harold,2023/05/18 18:36:49+00,,0,45.48105277467779,-122.5471596
-13656472,5711592.982,249,23-197249,2023/11/16 22:03:56+00,18,19,3,0,5,150,1,Rosa park NB off-ramp ,2023/11/16 22:36:41+00,,1,45.56928198355149,-122.6781752
-13656317.7,5707348.672,250,24-28639,2024/04/26 17:22:28+00,1,1,0,0,5,5,0,"SEC/ GRAHAM and N INTERSTATE AVE , PORTLAND  97227",2024/04/26 17:36:49+00,,1,45.54258477710838,-122.6767891
-13641225.57,5704281.589,251,23-206733,2023/11/08 20:40:32+00,2,3,0,0,5,10,0,0-99 NE 118TH AVE,2023/11/08 21:36:41+00,,1,45.52328457176759,-122.5412142
-13655264.9,5705302.74,252,23-120251,2023/02/16 21:39:22+00,3,6,0,0,5,10,0,111-149 N MULTNOMAH ST,2023/02/16 22:36:42+00,,0,45.52971109488944,-122.6673317
-13654421.7,5701237.246,253,23-178833,2023/08/10 22:21:07+00,2,2,0,0,5,5,0,2600-2699 SE 6TH AVE,2023/08/10 22:36:39+00,,0,45.50412091225889,-122.6597571
-13655850.69,5704824.61,254,SSCC-23-0830-04891,2023/08/31 16:34:54+00,5,5,0,0,5,20,0,NW Glisan between NW 2 and 3,2023/08/31 16:36:37+00,,1,45.52670211760482,-122.6725939
-13654560.25,5702549.813,255,23-204269,2023/11/03 16:27:24+00,4,4,0,0,5,10,0,1450-1499 SE MARTIN LUTHER KING JR BLVD-MADISON ST,2023/11/03 16:36:39+00,,0,45.51238411494834,-122.6610017
-13654427.68,5703461.085,256,23-132672,2023/03/24 20:10:43+00,0,4,0,0,5,15,0,600-699 SE 6TH AVE,2023/03/24 20:36:44+00,,1,45.51812027074399,-122.6598108
-13651735.06,5700227.441,257,22-111418,2023/03/03 20:44:26+00,0,1,0,0,5,15,0,SE 29th Powell - Waverleigh,2023/03/03 21:36:35+00,,1,45.49776291,-122.6356226
-13654464.7,5704568.228,258,23-151602,2023/06/30 21:33:23+00,5,8,0,0,5,10,1,520-599 NE EVERETT ST,2023/06/30 21:36:43+00,,0,45.525088582975464,-122.6601434
-13655707.1,5704020.666,259,24-11112,2024/02/23 18:41:08+00,1,1,0,0,5,10,0,10 SW 1ST AVE ,2024/02/23 19:36:51+00,,0,45.52164235827371,-122.671304
-13643863.6,5699478.047,260,24-20610,2024/04/19 18:38:47+00,8,10,2,0,5,60,1,I-205 NB ROW near SE Center Ct to Cora,2024/04/19 19:36:41+00,,0,45.49304405676233,-122.5649121
-13654514.86,5702310.947,261,23-127826,2023/03/03 18:24:41+00,2,3,0,0,5,6,0,500-599 SE MARKET ST,2023/03/03 18:36:57+00,,0,45.51088043577559,-122.660594
-13655932.02,5706212.079,262,23-204446,2023/11/01 17:12:32+00,7,7,0,0,5,20,0,N HANCOCK ST and N LARRABEE AVE,2023/11/01 18:36:15+00,,0,45.535433321112166,-122.6733245
-13657489.58,5704369.77,263,24-28890,2024/04/25 20:08:46+00,4,8,0,0,5,40,0,110 NW 17TH AVE ,2024/04/25 20:36:40+00,,0,45.52383956,-122.6873163
-13657222.86,5715801.28,264,23-208947,2023/11/29 21:20:31+00,16,25,3,0,5,85,1,N Victory Triangle North,2023/11/29 21:36:41+00,,1,45.59574014793513,-122.6849203
-13658194.95,5705773.425,265,23-158183,2023/06/09 16:33:45+00,1,1,0,0,5,20,0,2000-2099 NW PETTYGROVE ST,2023/06/09 16:36:37+00,,0,45.53267306192934,-122.6936528
-13656180.4,5704686.474,266,24-28336,2024/04/26 18:37:57+00,1,1,0,0,5,20,0,NW 5th and Flanders,2024/04/26 19:36:45+00,,0,45.52583276739587,-122.6755558
-13654697,5701235.454,267,23-176653,2023/08/18 18:17:19+00,2,1,0,0,5,10,0,300-399 SE IVON ST,2023/08/18 18:36:38+00,,0,45.50410963,-122.6622302
-13646911.77,5698923.281,268,24-33109,2024/05/10 18:50:52+00,1,2,0,0,5,30,0,"SE PARDEE ST, SE 69th",2024/05/10 19:36:47+00,,0,45.489550502104144,-122.5922942
-13662863.22,5714228.555,269,23-153874,2023/06/08 19:20:18+00,0,0,0,0,5,10,0,PCT,2023/06/08 19:36:54+00,,0,45.58585366274268,-122.7355886
-13652391.99,5698708.342,270,24-04807,2024/01/31 20:34:33+00,0,2,0,0,5,20,1,Schiller an 24th,2024/01/31 20:36:39+00,,1,45.488196898140586,-122.6415239
