X,Y,OBJECTID,inc_date_create,inc_id,duplicate,item_date_create,IS_VEHICLE,report_id,latitude,longitude,zip_code,NAME,year,month
-13657409.5089,5706031.2455,504,2025/06/07 03:28:03+00,25-153970,0,20250606202010,No,881843,45.534295430817814,-122.68659703324155,97209,Pearl District,2025,6
-13651482.4627,5702194.9295,507,2025/06/07 03:08:04+00,25-153967,0,20250606195527,No,881827,45.510150082519935,-122.63335347133014,97214,Richmond,2025,6
-13660903.1118,5695547.3006,508,2025/06/07 02:58:09+00,25-153966,0,20250606194748,No,881822,45.468286106249714,-122.7179806020587,97219,Multnomah,2025,6
-13656689.6021,5708109.2763,510,2025/06/07 02:58:09+00,25-153964,0,20250606194634,No,881818,45.547369999950945,-122.68013000042575,97227,Overlook,2025,6
-13664828.3441,5714468.3133,511,2025/06/07 02:58:04+00,25-153963,0,20250606194453,No,881815,45.58736094712094,-122.75324156374681,97203,Cathedral Park,2025,6
-13650286.6381,5701229.6841,514,2025/06/07 02:38:04+00,25-153960,0,20250606193211,Yes,881810,45.50407330316515,-122.62261119617708,97202,Richmond,2025,6
-13657784.271,5713682.5032,517,2025/06/07 02:18:04+00,25-153957,0,20250606185941,Yes,881779,45.582420657234174,-122.68996357846494,97217,Kenton,2025,6
-13654420.7542,5702409.7517,526,2025/06/07 01:38:04+00,25-153948,0,20250606182557,No,881747,45.5115024235566,-122.65974859296664,97214,Hosford-Abernethy,2025,6
-13641425.0219,5702285.4022,528,2025/06/07 01:38:03+00,25-153946,0,20250606182014,Yes,881736,45.51071962698855,-122.54300594343248,97216,Mill Park,2025,6
-13654474.2558,5711317.4257,529,2025/06/07 01:28:04+00,25-153945,0,20250606181803,Yes,881734,45.56754908718333,-122.66022920601668,97211,Woodlawn,2025,6
-13642025.4855,5700184.0992,541,2025/06/07 00:48:03+00,25-153933,0,20250606173516,Yes,881676,45.49748999989553,-122.54839999972685,97266,Powellhurst-Gilbert,2025,6
-13643067.6985,5710237.1097,542,2025/06/07 00:38:04+00,25-153932,0,20250606173316,Yes,881671,45.56075476687553,-122.55776235839893,97220,Parkrose,2025,6
-13649713.4528,5697619.0988,549,2025/06/07 00:28:04+00,25-153925,0,20250606171621,Yes,881648,45.48133675917838,-122.61746218502086,97206,Woodstock,2025,6
-13634889.0588,5701336.2073,550,2025/06/07 00:28:03+00,25-153924,0,20250606171552,No,881647,45.504743960665216,-122.48429238794077,97236,Centennial,2025,6
-13662808.7913,5715211.1413,558,2025/06/07 00:08:04+00,25-153916,0,20250606170108,Yes,881616,45.59203061417788,-122.73509961227356,97203,St. Johns,2025,6
-13640820.6916,5705392.9588,559,2025/06/07 00:08:04+00,25-153915,0,20250606170012,No,881615,45.53027884359564,-122.537577151981,97230,Hazelwood,2025,6
-13653339.0465,5705793.6561,560,2025/06/07 00:08:04+00,25-153914,0,20250606165959,No,881613,45.53280037043856,-122.65003144736802,97232,Lloyd,2025,6
-13653339.0465,5705793.6561,560,2025/06/07 00:08:04+00,25-153914,0,20250606165959,No,881613,45.53280037043856,-122.65003144736802,97232,Sullivan'S Gulch,2025,6
-13654748.2869,5701308.1312,563,2025/06/06 23:58:04+00,25-153911,0,20250606164550,No,881588,45.5045671976273,-122.66269086927122,97202,Hosford-Abernethy,2025,6
-13636121.0087,5701333.8186,569,2025/06/06 23:48:05+00,25-153905,0,20250606164405,No,881576,45.504728921779396,-122.49535918218515,97236,Centennial,2025,6
-13639407.6603,5710828.0993,572,2025/06/06 23:48:05+00,25-153902,0,20250606163903,No,881558,45.564471718788276,-122.52488367584371,97230,Argay Terrace,2025,6
-13657821.9588,5718993.758,575,2025/06/06 23:48:04+00,25-153899,0,20250606163740,Yes,881546,45.61580339100297,-122.6903021337326,97217,Hayden Island,2025,6
-13639641.022,5710768.9948,576,2025/06/06 23:48:04+00,25-153898,0,20250606163645,No,881544,45.56409999982089,-122.5269799996621,97230,Argay Terrace,2025,6
-13651083.0275,5699044.801,582,2025/06/06 23:38:04+00,25-153892,0,20250606163155,No,881533,45.49031577438953,-122.62976528387838,97202,Reed,2025,6
-13659078.9555,5712639.1054,584,2025/06/06 23:38:04+00,25-153890,0,20250606162707,Yes,881528,45.575860273781004,-122.70159392720956,97217,Arbor Lodge,2025,6
-13657932.4342,5709351.5609,593,2025/06/06 23:18:04+00,25-153881,0,20250606160750,Yes,881504,45.55518476303173,-122.69129455113598,97217,Overlook,2025,6
-13657349.6018,5703937.6695,599,2025/06/06 22:58:04+00,25-153875,0,20250606155359,No,881483,45.52111997966301,-122.686058878606,97205,Goose Hollow,2025,6
-13644118.4022,5699215.1447,601,2025/06/06 22:48:04+00,25-153873,0,20250606154337,No,881455,45.491388496456764,-122.56720099032685,97266,Lents,2025,6
-13657599.2165,5703772.8521,605,2025/06/06 22:28:04+00,25-153869,0,20250606151728,No,881406,45.520082607269636,-122.68830120560749,97205,Goose Hollow,2025,6
-13653628.6712,5698686.9719,616,2025/06/06 22:08:06+00,25-153858,0,20250606145827,No,881354,45.48806231561162,-122.6526331903147,97202,Sellwood-Moreland,2025,6
-13653451.9106,5698051.2065,619,2025/06/06 22:08:04+00,25-153855,0,20250606145632,No,881336,45.48405830727508,-122.65104532282861,97202,Sellwood-Moreland,2025,6
-13639631.7375,5697632.2118,621,2025/06/06 22:08:03+00,25-153853,0,20250606145559,No,881328,45.481419350847126,-122.52689659557956,97236,Pleasant Valley,2025,6
-13639631.7375,5697632.2118,621,2025/06/06 22:08:03+00,25-153853,0,20250606145559,No,881328,45.481419350847126,-122.52689659557956,97236,Powellhurst-Gilbert,2025,6
-13642820.2962,5705951.9046,626,2025/06/06 21:48:04+00,25-153848,0,20250606144334,Yes,881297,45.53379617291377,-122.55553990572476,97220,Parkrose Heights,2025,6
-13647443.8407,5698985.3929,630,2025/06/06 21:48:04+00,25-153844,0,20250606143701,No,881275,45.4899416531371,-122.59707391263633,97206,Foster-Powell,2025,6
-13654187.3184,5702945.7796,643,2025/06/06 21:28:04+00,25-153831,0,20250606141504,No,881209,45.514876665545174,-122.65765160349662,97214,Buckman,2025,6
-13641879.657,5711802.5719,644,2025/06/06 21:18:03+00,25-153830,0,20250606140919,No,881201,45.57059999991601,-122.54709000002272,97220,Parkrose,2025,6
-13650032.5479,5711648.2547,645,2025/06/06 21:08:04+00,25-153829,0,20250606135917,Yes,881177,45.56962957163874,-122.62032866507504,97218,Cully,2025,6
-13646504.2027,5697238.6805,654,2025/06/06 20:48:03+00,25-153820,0,20250606133920,Yes,881125,45.47894065810762,-122.58863300086693,97206,Mt. Scott-Arleta,2025,6
-13646576.3015,5697449.0942,655,2025/06/06 20:38:03+00,25-153819,0,20250606133442,Yes,881113,45.48026598152843,-122.58928067540701,97206,Mt. Scott-Arleta,2025,6
-13653834.0957,5701966.166,656,2025/06/06 20:18:04+00,25-153818,0,20250606130725,No,881064,45.50870994298487,-122.65447854999553,97214,Hosford-Abernethy,2025,6
-13652341.185,5696511.5024,668,2025/06/06 19:58:04+00,25-153806,0,20250606125243,No,881023,45.47436017369499,-122.64106750499919,97202,Sellwood-Moreland,2025,6
-13652340.5878,5697128.2891,669,2025/06/06 19:58:04+00,25-153805,0,20250606125115,No,881019,45.47824532823471,-122.6410621402603,97202,Eastmoreland,2025,6
-13647259.9141,5698940.0016,670,2025/06/06 19:58:04+00,25-153804,0,20250606125010,No,881017,45.4896558007113,-122.59542167187698,97206,Foster-Powell,2025,6
-13661946.5069,5715111.1192,672,2025/06/06 19:58:04+00,25-153802,0,20250606124847,Yes,881012,45.591401864195014,-122.72735357971575,97203,Portsmouth,2025,6
-13642126.8791,5700995.0564,673,2025/06/06 19:48:03+00,25-153801,0,20250606123548,No,880980,45.50259608666676,-122.54931083393276,97266,Powellhurst-Gilbert,2025,6
-13643037.3655,5704383.6739,675,2025/06/06 19:38:04+00,25-153799,0,20250606123336,Yes,880972,45.52392706704888,-122.55748987242379,97220,Hazelwood,2025,6
-13654589.5085,5703098.6537,681,2025/06/06 19:18:05+00,25-153793,0,20250606120856,No,880918,45.5158389556298,-122.66126453863613,97214,Buckman,2025,6
-13654763.5819,5704100.0982,682,2025/06/06 19:18:05+00,25-153792,0,20250606120834,No,880917,45.522142298696465,-122.66282826659393,97214,Buckman,2025,6
-13654791.35,5702857.3993,684,2025/06/06 19:18:04+00,25-153790,0,20250606120508,No,880911,45.51432033432941,-122.66307771168034,97214,Buckman,2025,6
-13654416.3309,5702813.2931,685,2025/06/06 19:08:04+00,25-153789,0,20250606120414,No,880908,45.51404269510796,-122.65970885778665,97214,Buckman,2025,6
-13638663.4317,5708595.7853,687,2025/06/06 19:08:04+00,25-153787,0,20250606120018,Yes,880901,45.55043058154122,-122.51819815658114,97230,Argay Terrace,2025,6
-13656369.3567,5704176.5352,691,2025/06/06 18:58:04+00,25-153783,0,20250606115434,No,880891,45.522623383356425,-122.67725318705087,97205,Portland Downtown,2025,6
-13656939.574,5702913.2365,692,2025/06/06 18:58:04+00,25-153782,0,20250606114836,No,880879,45.5146718157557,-122.68237553620943,97201,Portland Downtown,2025,6
-13656183.34,5704542.5969,693,2025/06/06 18:58:04+00,25-153781,0,20250606114545,No,880873,45.524927271651514,-122.67558217060375,97209,Old Town,2025,6
-13638675.4635,5704788.4483,697,2025/06/06 18:38:04+00,25-153777,0,20250606112534,No,880835,45.52647453752342,-122.5183062400795,97230,Hazelwood,2025,6
-13656954.8762,5712988.0376,700,2025/06/06 18:28:04+00,25-153774,0,20250606112413,Yes,880830,45.578054276910926,-122.68251299821087,97217,Kenton,2025,6
-13655126.6764,5706429.2764,701,2025/06/06 18:28:04+00,25-153773,0,20250606112301,Yes,880827,45.53679999990666,-122.66608999998321,97212,Eliot,2025,6
-13665033.3147,5713716.5519,703,2025/06/06 18:28:04+00,25-153771,0,20250606111752,No,880817,45.58263472616645,-122.75508284597456,97203,Cathedral Park,2025,6
-13644328.9708,5702178.1103,705,2025/06/06 18:28:04+00,25-153769,0,20250606111632,No,880810,45.510044201521545,-122.56909256024419,97216,Montavilla,2025,6
-13654456.5331,5703013.0323,707,2025/06/06 18:28:03+00,25-153767,0,20250606111522,No,880806,45.51530000027801,-122.66007000029381,97214,Buckman,2025,6
-13640833.2166,5699317.2366,709,2025/06/06 18:18:04+00,25-153765,0,20250606111314,No,880802,45.492031399986686,-122.53768966597035,97236,Powellhurst-Gilbert,2025,6
-13645163.582,5697905.402,710,2025/06/06 18:18:04+00,25-153764,0,20250606111036,No,880795,45.483140000082116,-122.57659000021677,97266,Lents,2025,6
-13650492.995,5710557.1382,711,2025/06/06 18:18:04+00,25-153763,0,20250606110929,No,880790,45.56276757486142,-122.6244649317496,97211,Concordia,2025,6
-13637619.47,5701112.2821,714,2025/06/06 18:18:04+00,25-153760,0,20250606110638,No,880780,45.50333414476851,-122.50882008906969,97236,Centennial,2025,6
-13644626.4196,5697608.1106,716,2025/06/06 18:08:04+00,25-153758,0,20250606110257,Yes,880772,45.481267550378185,-122.57176458827703,97266,Lents,2025,6
-13645752.9685,5700343.7327,717,2025/06/06 18:08:04+00,25-153757,0,20250606110229,Yes,880767,45.49849514811662,-122.58188454922879,97206,South Tabor,2025,6
-13650045.0448,5711140.3058,718,2025/06/06 18:08:04+00,25-153756,0,20250606105311,Yes,880745,45.566435201530176,-122.62044092663778,97211,Cully,2025,6
-13655760.7172,5711238.2541,722,2025/06/06 17:58:04+00,25-153752,0,20250606104720,No,880729,45.56705118928565,-122.67178568539718,97217,Piedmont,2025,6
-13656775.727,5703078.9472,723,2025/06/06 17:58:04+00,25-153751,0,20250606104459,No,880726,45.51571491088765,-122.6809036735659,97204,Portland Downtown,2025,6
-13644245.1962,5695165.3823,724,2025/06/06 17:58:04+00,25-153750,0,20250606104448,Yes,880722,45.465879999944754,-122.56834000020817,97266,Lents,2025,6
-13655888.3716,5703250.2282,726,2025/06/06 17:48:03+00,25-153748,0,20250606104410,No,880720,45.516793048931746,-122.67293242438323,97204,Portland Downtown,2025,6
-13637513.7066,5703778.793,727,2025/06/06 17:48:03+00,25-153747,0,20250606104031,Yes,880714,45.52012000004745,-122.50787000028245,97233,Glenfair,2025,6
-13657487.1674,5705224.9644,729,2025/06/06 17:48:03+00,25-153745,0,20250606103133,No,880695,45.52922164688902,-122.6872946514165,97209,Northwest District,2025,6
-13637538.2485,5704197.9595,732,2025/06/06 17:28:04+00,25-153742,0,20250606102022,Yes,880673,45.522758224410644,-122.50809046392119,97230,Glenfair,2025,6
-13641422.0361,5702414.1541,738,2025/06/06 16:48:04+00,25-153736,0,20250606094200,Yes,880602,45.51153013704799,-122.54297912153473,97216,Mill Park,2025,6
-13654091.4631,5700827.3511,739,2025/06/06 16:48:04+00,25-153735,0,20250606093931,No,880598,45.50154018998695,-122.65679052068607,97202,Brooklyn,2025,6
-13641603.2197,5701041.508,741,2025/06/06 16:38:03+00,25-153733,0,20250606093056,No,880577,45.50288854911651,-122.54460672150583,97266,Powellhurst-Gilbert,2025,6
-13692661.7174,5723453.0589,746,2025/06/06 16:18:05+00,25-153728,0,20250606091130,No,880545,45.643816016593405,-123.00327301018676,97133,,2025,6
-13643806.513,5700677.7497,750,2025/06/06 16:18:04+00,25-153724,0,20250606090801,No,880529,45.50059826135253,-122.56439924197373,97266,Powellhurst-Gilbert,2025,6
-13647888.7281,5699281.9621,751,2025/06/06 16:18:04+00,25-153723,0,20250606090749,No,880528,45.49180926663573,-122.60107040414765,97206,Foster-Powell,2025,6
-13658351.3131,5703286.1489,755,2025/06/06 16:08:05+00,25-153719,0,20250606090311,No,880519,45.5170191512107,-122.69505740431666,97201,Goose Hollow,2025,6
-13653109.4368,5698433.8302,760,2025/06/06 16:08:04+00,25-153714,0,20250606085651,No,880494,45.48646808006837,-122.64796882833909,97202,Brooklyn,2025,6
-13656100.9313,5711336.535,761,2025/06/06 16:08:04+00,25-153713,0,20250606085515,Yes,880489,45.56766926194235,-122.67484188065619,97217,Piedmont,2025,6
-13649874.8446,5706163.5961,764,2025/06/06 15:58:04+00,25-153710,0,20250606085356,Yes,880480,45.53512824593056,-122.61891199222757,97213,Hollywood,2025,6
-13643589.5096,5701279.4334,765,2025/06/06 15:58:04+00,25-153709,0,20250606085141,Yes,880474,45.504386519883106,-122.56244986726446,97266,Powellhurst-Gilbert,2025,6
-13658272.2206,5705085.4192,766,2025/06/06 15:58:04+00,25-153708,0,20250606084843,No,880468,45.528343467235516,-122.69434690430056,97209,Northwest District,2025,6
-13655021.2583,5705130.2905,767,2025/06/06 15:58:04+00,25-153707,0,20250606084832,No,880466,45.52862585080286,-122.6651430130787,97232,Lloyd,2025,6
-13645861.5552,5699159.8046,770,2025/06/06 15:48:04+00,25-153704,0,20250606084347,Yes,880451,45.49104000006504,-122.58286000015141,97206,Foster-Powell,2025,6
-13654521.7304,5707690.847,773,2025/06/06 15:38:04+00,25-153701,0,20250606083348,Yes,880404,45.54473756794037,-122.66065567760455,97212,Eliot,2025,6
-13642799.6941,5699781.7886,774,2025/06/06 15:38:04+00,25-153700,0,20250606083322,Yes,880402,45.49495673156956,-122.55535483391161,97266,Powellhurst-Gilbert,2025,6
-13642799.6941,5699781.7886,774,2025/06/06 15:38:04+00,25-153700,0,20250606083322,Yes,880402,45.49495673156956,-122.55535483391161,97266,Lents,2025,6
-13657636.8379,5705489.1023,783,2025/06/06 15:28:05+00,25-153691,0,20250606082256,No,880382,45.53088387024918,-122.6886391643938,97209,Northwest District,2025,6
-13652385.3751,5699346.8032,785,2025/06/06 15:28:04+00,25-153689,0,20250606081811,Yes,880374,45.492217588426676,-122.64146447142156,97202,Brooklyn,2025,6
-13655934.5215,5707186.3771,791,2025/06/06 15:18:04+00,25-153683,0,20250606080634,Yes,880351,45.54156367143071,-122.67334699598854,97227,Eliot,2025,6
-13647529.8324,5705335.0339,794,2025/06/06 15:18:04+00,25-153680,0,20250606080545,Yes,880344,45.52991432170422,-122.59784638922049,97213,North Tabor,2025,6
-13644093.1519,5700644.0939,795,2025/06/06 15:18:04+00,25-153679,0,20250606080527,No,880343,45.50038635366604,-122.56697416302266,97266,Powellhurst-Gilbert,2025,6
-13665712.8876,5714183.2171,799,2025/06/06 15:08:04+00,25-153675,0,20250606080308,No,880335,45.585568633196765,-122.76118755320198,97203,Cathedral Park,2025,6
-13639006.5065,5704789.8229,800,2025/06/06 15:08:04+00,25-153674,0,20250606080214,Yes,880333,45.52648318844936,-122.52128004994549,97230,Hazelwood,2025,6
-13654561.4418,5701869.2604,801,2025/06/06 15:08:04+00,25-153673,0,20250606080114,No,880330,45.508099880071015,-122.6610124111803,97214,Hosford-Abernethy,2025,6
-13653306.7996,5698075.3077,802,2025/06/06 15:08:04+00,25-153672,0,20250606075950,No,880329,45.48421010022467,-122.64974176853666,97202,Sellwood-Moreland,2025,6
-13653418.4694,5698674.4314,803,2025/06/06 15:08:04+00,25-153671,0,20250606075828,No,880327,45.487983339125606,-122.65074491541783,97202,Brooklyn,2025,6
-13654178.0623,5699761.7836,810,2025/06/06 14:58:04+00,25-153664,0,20250606074729,Yes,880294,45.494830761163975,-122.65756845453562,97202,Brooklyn,2025,6
-13645092.3375,5708094.9703,811,2025/06/06 14:58:03+00,25-153663,0,20250606074619,No,880291,45.547279999750884,-122.57594999998418,97220,Madison South,2025,6
-13637982.3698,5704788.0314,812,2025/06/06 14:48:04+00,25-153662,0,20250606074401,Yes,880284,45.526471913799156,-122.51208007343911,97230,Hazelwood,2025,6
-13656959.0564,5698937.3983,822,2025/06/06 14:18:13+00,25-153652,0,20250606071133,No,880238,45.48963940634461,-122.68255054958637,97239,Homestead,2025,6
-13656622.2557,5699121.9221,823,2025/06/06 14:18:13+00,25-153651,0,20250606071032,No,880235,45.49080143917767,-122.67952501742126,97239,Homestead,2025,6
-13649957.3052,5706382.0308,825,2025/06/06 13:48:03+00,25-153649,0,20250606063609,No,880220,45.53650271759255,-122.61965274840075,97213,Hollywood,2025,6
-13660026.0922,5707150.4133,827,2025/06/06 13:38:04+00,25-153647,0,20250606055654,Yes,880206,45.54133739662015,-122.71010220094719,97210,Mc Unclaimed #14,2025,6
-13651220.3076,5705880.6275,828,2025/06/06 13:38:04+00,25-153646,0,20250606053209,No,880204,45.533347653229534,-122.63099849199874,97232,Kerns,2025,6
-13653846.7663,5703713.0078,832,2025/06/06 13:20:16+00,25-153642,0,20250606015814,No,880190,45.5197059382721,-122.65459237193193,97214,Buckman,2025,6
-13658177.8687,5703108.7961,833,2025/06/06 13:20:16+00,25-153641,0,20250606011458,No,880186,45.515902797980935,-122.693499326762,97201,Goose Hollow,2025,6
-13640697.9744,5699312.3335,841,2025/06/06 06:38:04+00,25-153633,0,20250605232523,No,880158,45.49200052385282,-122.53647476461717,97236,Powellhurst-Gilbert,2025,6
-13664611.7167,5714342.0628,843,2025/06/06 06:28:08+00,25-153631,0,20250605232307,No,880153,45.58656725532021,-122.75129556670302,97203,Cathedral Park,2025,6
-13665447.4481,5714833.2304,844,2025/06/06 06:28:04+00,25-153630,0,20250605232237,Yes,880151,45.589654987494754,-122.7588030696034,97203,Cathedral Park,2025,6
-13641754.6566,5708147.6777,847,2025/06/06 05:28:04+00,25-153627,0,20250605222327,Yes,880130,45.54761158554366,-122.54596710232434,97220,Parkrose,2025,6
-13641841.2336,5704836.5078,853,2025/06/06 05:08:04+00,25-153621,0,20250605220210,No,880121,45.52677699503074,-122.54674483674786,97220,Hazelwood,2025,6
-13645721.6189,5694735.965,858,2025/06/06 04:18:04+00,25-153616,0,20250605211226,No,880097,45.463174524667686,-122.58160293098048,97206,Brentwood-Darlington,2025,6
-13643858.5932,5699331.3575,860,2025/06/06 04:08:09+00,25-153614,0,20250605210351,No,880093,45.49212032298129,-122.56486708637033,97266,Powellhurst-Gilbert,2025,6
-13643858.5932,5699331.3575,860,2025/06/06 04:08:09+00,25-153614,0,20250605210351,No,880093,45.49212032298129,-122.56486708637033,97266,Lents,2025,6
-13656473.5618,5701401.3635,861,2025/06/06 03:28:10+00,25-153613,0,20250605202200,No,880077,45.50515417247553,-122.678189277391,97201,South Portland,2025,6
-13656394.7361,5700680.4375,862,2025/06/06 03:28:10+00,25-153612,0,20250605201903,No,880075,45.50061518456703,-122.67748117408007,97201,South Portland,2025,6
-13648799.5729,5696591.7668,863,2025/06/06 03:28:09+00,25-153611,0,20250605201811,Yes,880071,45.47486577627867,-122.60925266220065,97206,Brentwood-Darlington,2025,6
-13656061.5185,5700880.6362,864,2025/06/06 03:28:09+00,25-153610,0,20250605201736,No,880070,45.50187568278378,-122.67448782944989,97201,South Portland,2025,6
-13656351.1432,5701769.8138,865,2025/06/06 03:28:09+00,25-153609,0,20250605201650,No,880069,45.507473813582244,-122.67708957239661,97201,Portland Downtown,2025,6
-13652763.9773,5705401.9163,866,2025/06/06 03:18:03+00,25-153608,0,20250605201034,No,880064,45.53033521300888,-122.64486551285017,97232,Sullivan'S Gulch,2025,6
