X,Y,OBJECTID,inc_id,created_date,post_structure_qty,post_people_count,post_people_under_25_count,post_children_count,post_reason,waste_material_qty,dogs_present,post_location,email_time_utc,bureaus_detail,graffiti,latitude,longitude,zip_code,NAME
-13656286.051,5704474.4731,7322,22-97519,2023/03/02 18:18:47+00,8,8,0,0,5,20,0.0,600-699 NW DAVIS ST,2023/03/02 18:36:48+00,,0.0,45.52449852696236,-122.67650483921523,97209.0,Old Town
-13655950.445,5704767.6811,7323,22-111625,2023/01/06 19:31:02+00,4,4,0,0,5,20,0.0,400-499 NW 3RD AVE,2023/01/06 20:12:32+00,,0.0,45.526343840788556,-122.67349003922278,97209.0,Old Town
-13664627.839,5715289.7161,7324,23-197796,2023/12/13 21:15:40+00,0,5,0,0,5,4,0.0,8550-8599 N JOHN AVE,2023/12/13 21:36:40+00,,0.0,45.592524539120774,-122.75144039578807,97203.0,St. Johns
-13654192.3045,5702132.4255,7325,23-198079,2023/10/27 18:49:57+00,9,9,0,0,5,30,0.0,SE 8 between SE Mill and Stephens ,2023/10/27 19:36:43+00,,0.0,45.5097566034703,-122.65769639439502,97214.0,Hosford-Abernethy
-13654491.573,5703564.9921,7326,22-112500,2023/01/12 19:21:48+00,2,2,2,0,5,25,1.0,500-599 SE WASHINGTON ST,2023/01/12 19:36:54+00,,1.0,45.51877429443078,-122.66038476907107,97214.0,Buckman
-13655352.9218,5702555.0887,7327,IRP-23-0511-04394,2023/05/12 16:12:05+00,12,10,0,0,5,20,0.0,Eastbank Esplanade north and south of Hawthorne B,2023/05/12 16:36:44+00,,1.0,45.51241732541739,-122.66812239699104,97214.0,Hosford-Abernethy
-13654556.971,5700712.8201,7328,23-135875,2023/04/21 16:37:07+00,2,2,0,0,5,50,0.0,SWCT on the Willamette under Ross Island Br,2023/04/21 17:36:54+00,,1.0,45.50081907496477,-122.66097224930058,97202.0,Brooklyn
-13646577.354,5700152.7961,7329,23-147229,2023/05/18 17:37:01+00,1,1,0,0,5,5,0.0,3500-3599 SE 72ND AVE,2023/05/18 18:36:49+00,,0.0,45.49729289470658,-122.58929013017537,97206.0,Foster-Powell
-13651641.6349,5703194.6229,7330,23-217214,2023/12/20 18:52:22+00,1,2,0,0,5,15,1.0,"SE 30TH AVE andamp; SE BELMONT ST, PORTLAND  97214",2023/12/20 19:36:41+00,,0.0,45.51644304045721,-122.63478333953081,97214.0,Sunnyside
-13651180.158,5712003.5511,7331,23-138780,2023/05/04 18:27:38+00,1,1,0,0,5,5,0.0,NE 33RD AVE and NE DEKUM ST,2023/05/04 18:36:51+00,,0.0,45.57186383842265,-122.63063782200543,97211.0,Concordia
-13656225.71,5703379.4549,7332,SSCC-23-0421-04313,2023/04/21 19:57:28+00,1,1,0,0,5,20,0.0,SW 3rd and SW Yamhill,2023/04/21 20:36:36+00,,0.0,45.51760646010949,-122.67596278678963,97204.0,Portland Downtown
-13653742.3604,5703508.4769,7333,24-29636,2024/05/01 18:19:54+00,3,2,0,0,5,1,0.0,SE 12th and SE Washington St.,2024/05/01 18:36:44+00,,1.0,45.518418571082826,-122.65365447777471,97214.0,Buckman
-13643710.1186,5703925.7161,7334,IRP-23-0628-04624,2023/06/29 21:01:36+00,1,2,0,0,5,15,0.0,97th and Ash,2023/06/29 21:36:40+00,,0.0,45.521044744759756,-122.56353331634548,97216.0,Hazelwood
-13656289.6339,5704974.3001,7335,23-135305,2023/04/07 16:52:16+00,7,7,0,0,5,20,0.0,600-699 NW 6TH AVE,2023/04/07 17:36:41+00,,1.0,45.52764416764595,-122.67653702495353,97209.0,Old Town
-13645135.2177,5699758.3569,7336,24-26811,2024/04/19 16:26:56+00,1,2,0,0,5,20,0.0,"SE 84TH AVE &amp; SE BUSH ST, PORTLAND  97266",2024/04/19 16:36:38+00,,0.0,45.49480918339069,-122.57633519937464,97266.0,Lents
-13659485.81,5710472.2231,7337,23-135839,2023/05/26 15:50:01+00,2,9,0,0,5,25,0.0,Swan Island Boat Ramp parking lot and gravel lot,2023/05/26 16:36:49+00,,0.0,45.5622335113573,-122.70524876336721,97217.0,Overlook
-13655673.361,5704150.2131,7338,23-126555,2023/03/02 17:48:38+00,4,4,0,0,5,20,0.0,0-99 SW ANKENY ST,2023/03/02 18:36:48+00,,0.0,45.5224577159044,-122.67100095130094,97204.0,Old Town
-13663172.5508,5714364.7551,7339,24-25894,2024/04/19 17:08:32+00,1,0,0,0,5,3,0.0,"6850 WI/ N LOMBARD ST , PORTLAND  97203",2024/04/19 17:36:48+00,,0.0,45.586709914532584,-122.73836731945947,97203.0,St. Johns
-13653301.424,5703354.7901,7340,23-133015,2023/03/24 19:19:13+00,1,1,0,0,5,1,0.0,700-799 SE 16TH AVE,2023/03/24 19:36:49+00,,0.0,45.51745120963349,-122.64969347870026,97214.0,Buckman
-13657291.473,5715459.0581,7341,23-192644,2023/11/03 17:02:17+00,12,12,0,0,5,20,0.0,0-10364 N DENVER AVE-VICTORY BLVD RAMP,2023/11/03 17:36:46+00,,0.0,45.5935890162356,-122.6855366987111,97217.0,Kenton
-13657219.6854,5709439.6427,7342,24-05833,2024/02/08 20:22:50+00,1,3,1,0,5,10,0.0,"N CONCORD AVE, PORTLAND  97217",2024/02/08 20:36:43+00,,1.0,45.55573881252348,-122.68489181972821,97217.0,Overlook
-13657344.2274,5703605.0491,7343,24-22838,2024/04/10 20:24:33+00,6,10,0,0,5,60,0.0,SW 13TH AVE ,2024/04/10 20:36:43+00,,1.0,45.5190264236488,-122.68601059954936,97205.0,Portland Downtown
-13655004.722,5705135.2069,7344,23-128163,2023/03/09 21:14:26+00,1,1,0,0,5,2,0.0,NE 1st and NE Oregon,2023/03/09 21:36:43+00,,0.0,45.52865679055063,-122.66499446496834,97232.0,Lloyd
-13654186.4222,5703148.8715,7345,23-219016,2024/01/25 20:04:02+00,3,2,0,0,5,10,0.0,"810 SE BELMONT ST, PORTLAND  97214",2024/01/25 20:36:41+00,,0.0,45.51615505588562,-122.65764355279504,97214.0,Buckman
-13644628.8083,5710424.0493,7346,24-09899,2024/02/23 18:43:34+00,0,3,0,0,5,15,1.0,"8828 NE LOMBARD ST , PORTLAND  97220 -V6",2024/02/23 19:36:51+00,,0.0,45.56193052566814,-122.57178604633421,97220.0,Sumner
-13640864.784,5704174.1163,7347,23-177146,2023/08/10 17:58:39+00,0,32,1,0,5,2,0.0,NE 122nd and Burnside,2023/08/10 18:36:54+00,,0.0,45.52260815917355,-122.53797324074935,97216.0,Hazelwood
-13646264.2713,5700145.2407,7348,23-128970,2023/03/23 19:58:23+00,4,9,0,0,5,45,0.0,SE 74th - 75th and Powell,2023/03/23 20:36:56+00,,1.0,45.497245320767256,-122.58647766042932,97206.0,Foster-Powell
-13658068.289,5703048.4919,7349,24-10237,2024/03/21 16:19:49+00,2,2,0,0,5,15,0.0,SW 18th and SW Market (Hwy 26 ROW),2024/03/21 16:36:38+00,,0.0,45.51552320609815,-122.69251495556861,97201.0,Goose Hollow
-13655897.894,5703556.6321,7350,23-170003,2023/07/13 21:58:00+00,3,3,0,0,5,20,0.0,500-589 SW 1ST AVE,2023/07/13 22:36:44+00,,0.0,45.51872167426524,-122.67301796555783,97204.0,Portland Downtown
-13645826.127,5700086.6471,7351,23-147879,2023/05/18 17:43:45+00,3,3,0,0,5,10,0.0,SE 79TH AVE and SE RHINE ST,2023/05/18 18:36:49+00,,0.0,45.49687637422826,-122.58254174321594,97206.0,Foster-Powell
-13655689.4851,5704012.9123,7352,24-25648,2024/04/19 21:34:38+00,3,4,0,0,5,10,0.0,SW 1ST AVE ,2024/04/19 21:36:45+00,,1.0,45.52159355681838,-122.67114579655568,97204.0,Old Town
-13654189.408,5703857.6031,7353,23-164081,2023/06/22 19:36:58+00,1,1,0,0,5,5,0.0,300-399 SE 8TH AVE,2023/06/22 20:36:41+00,,0.0,45.52061603845738,-122.6576703746928,97214.0,Buckman
-13642531.4135,5696852.9767,7354,24-05764,2024/03/28 17:09:13+00,0,0,0,0,5,20,0.0,"SE 107TH AVE &amp; SE HENRY ST, PORTLAND  97266 -V",2024/03/28 17:36:48+00,,0.0,45.47651116177743,-122.55294482827748,97266.0,Lents
-13656173.187,5703465.8631,7355,23-121541,2023/03/02 21:42:52+00,1,1,0,0,5,20,0.0,700-799 SW 3RD AVE,2023/03/02 22:36:44+00,,0.0,45.518150345762,-122.67549096465295,97204.0,Portland Downtown
-13655640.5177,5704819.6811,7356,24-35907,2024/05/17 21:05:51+00,4,4,0,0,5,15,0.0,Naito Pkwy at Day Storage ,2024/05/17 21:36:48+00,,0.0,45.526671098114484,-122.67070591491724,97209.0,Old Town
-13651815.2714,5702329.0331,7357,24-07357,2024/02/08 22:10:39+00,2,3,0,0,5,10,0.0,27th and clay,2024/02/08 22:36:40+00,,0.0,45.510994290521225,-122.63634314274911,97214.0,Hosford-Abernethy
-13655912.226,5703243.1211,7358,23-139186,2023/04/21 18:03:57+00,3,3,0,0,5,20,0.0,0-99 SW YAMHILL ST,2023/04/21 18:36:54+00,,1.0,45.516748313295366,-122.67314671210436,97204.0,Portland Downtown
-13656497.447,5713792.0271,7359,23-129910,2023/08/17 16:30:40+00,0,3,0,0,5,20,0.0,RR East of I-5,2023/08/17 16:36:40+00,,0.0,45.58310924637997,-122.67840384179323,97217.0,Piedmont
-13653561.788,5705281.2421,7360,23-139240,2023/05/11 20:45:40+00,2,4,0,0,5,15,0.0,1400-1499 NE 16TH DR,2023/05/11 21:36:59+00,,1.0,45.52957580733086,-122.6520323683066,97232.0,Lloyd
-13653561.788,5705281.2421,7360,23-139240,2023/05/11 20:45:40+00,2,4,0,0,5,15,0.0,1400-1499 NE 16TH DR,2023/05/11 21:36:59+00,,1.0,45.52957580733086,-122.6520323683066,97232.0,Sullivan'S Gulch
-13654098.4005,5702873.5153,7361,24-22007,2024/04/04 18:45:06+00,2,1,0,0,5,1,0.0,"831 SE SALMON ST , PORTLAND  97214",2024/04/04 19:36:43+00,,0.0,45.51442178080685,-122.65685284041061,97214.0,Buckman
-13655721.7033,5704386.2737,7362,SSCC-23-0330-04203,2023/03/31 16:21:31+00,1,1,0,0,5,20,0.0,NW 1st from Burnside to Davis,2023/03/31 16:36:44+00,,0.0,45.52394342940463,-122.67143521757053,97209.0,Old Town
-13656992.199,5709546.2271,7363,23-214564,2023/12/14 18:02:19+00,1,2,0,0,5,15,0.0,"1505 N GOING ST, PORTLAND  97217",2023/12/14 18:36:46+00,,1.0,45.55640923920951,-122.6828482746277,97217.0,Overlook
-13650380.0974,5706100.5985,7364,24-01030,2024/01/11 20:04:27+00,1,1,0,0,5,6,0.0,"3800-3899 NE SANDY BLVD, PORTLAND  97232",2024/01/11 20:36:37+00,,1.0,45.534731835564635,-122.62345075535343,97232.0,Hollywood
-13638424.867,5710149.3261,7365,22-21905,2023/03/23 16:08:06+00,3,6,0,0,5,100,0.0,Cross Levy ,2023/03/23 16:36:45+00,,0.0,45.56020264241053,-122.51605509341853,97230.0,Argay Terrace
-13657396.179,5705117.2211,7366,23-135187,2023/04/20 17:48:56+00,7,7,0,0,5,20,0.0,1500-1539 NW JOHNSON ST,2023/04/20 18:36:48+00,,1.0,45.528543602746105,-122.6864772887125,97209.0,Pearl District
-13662448.294,5714376.0001,7367,22-81708,2023/02/09 19:10:35+00,0,0,0,0,5,1,0.0,8937 N WESTANNA AVE,2023/02/09 19:36:39+00,,0.0,45.58678060810683,-122.7318612099288,97203.0,Portsmouth
-13657696.8489,5709490.7583,7368,IRP-23-0331-04212,2023/03/31 19:22:10+00,1,2,0,0,5,20,0.0,N Goint Ct,2023/03/31 19:36:38+00,,0.0,45.55606033582988,-122.68917825237895,97217.0,Overlook
-13655197.421,5702764.1951,7369,23-211286,2024/02/01 19:26:10+00,3,3,0,0,5,5,0.0,30-49 SE MAIN ST,2024/02/01 19:36:49+00,,1.0,45.51373363194787,-122.66672550953771,97214.0,Buckman
-13654609.7835,5708966.5239,7370,IRP-23-0614-04577,2023/06/14 19:21:27+00,1,2,0,0,5,5,0.0,NE Mlk from Mason to Shaver,2023/06/14 20:36:08+00,,0.0,45.5527627507329,-122.66144667206001,97212.0,King
-13643916.9598,5698887.0227,7371,IRP-23-0714-04702,2023/07/21 16:33:16+00,2,5,0,0,5,20,1.0,South of Holgate on I-205 NB Side,2023/07/21 16:36:47+00,,0.0,45.48932216342039,-122.56539140245891,97266.0,Lents
-13653310.978,5700832.3691,7372,23-147851,2023/06/08 16:24:42+00,0,4,0,0,5,5,0.0,2900-2999 SE 16TH AVE,2023/06/08 16:36:46+00,,0.0,45.50157178432379,-122.6497793037425,97202.0,Hosford-Abernethy
-13656484.0391,5711263.7301,7373,24-32356,2024/05/10 18:12:16+00,4,4,0,0,5,20,0.0,N Missouri behind sound wall near N ainsworth,2024/05/10 18:36:42+00,,1.0,45.567211404375,-122.67828339657825,97217.0,Piedmont
-13653918.295,5702740.3081,7374,23-156618,2023/06/08 17:01:33+00,2,2,0,0,5,5,0.0,1000-1099 SE MAIN ST,2023/06/08 17:36:56+00,,0.0,45.513583266926084,-122.65523492517656,97214.0,Buckman
-13640863.0648,5699877.3681,7375,23-204763,2023/11/01 22:20:34+00,2,11,1,0,5,20,0.0,SE 122nd and Rhône ,2023/11/01 22:36:20+00,,1.0,45.49555858663455,-122.53795779691296,97236.0,Powellhurst-Gilbert
-13656628.824,5716887.7271,7376,23-201258,2023/10/26 21:27:18+00,2,2,0,0,5,20,0.0,MLK MuP (I-5),2023/10/26 21:36:44+00,,0.0,45.6025687693714,-122.67958402146405,97217.0,East Columbia
-13650362.182,5706157.2821,7377,23-211502,2023/12/15 18:53:15+00,1,2,0,0,5,10,0.0,3800-3899 NE BROADWAY  ,2023/12/15 19:36:50+00,,0.0,45.535088515415225,-122.623289818577,97232.0,Hollywood
-13654022.7996,5703781.8097,7378,24-07709,2024/02/15 21:41:21+00,12,10,0,0,5,20,0.0,"900 SE SANDY BLVD , PORTLAND  97214 -V1",2024/02/15 22:36:44+00,,0.0,45.52013898753021,-122.65617370597097,97214.0,Buckman
-13655761.741,5705629.9861,7379,23-114972,2023/01/12 21:51:28+00,0,0,0,0,5,1,0.0,N Thunderbird wy,2023/01/12 22:36:38+00,,1.0,45.53177043381083,-122.67179488234905,97227.0,Lloyd
-13656058.532,5703778.7771,7380,22-113350,2023/01/21 18:26:44+00,4,4,0,0,5,20,0.0,400-499 SW 3RD AVE,2023/01/23 15:36:18+00,,0.0,45.52011989997087,-122.67446100126394,97204.0,Portland Downtown
-13656209.747,5704696.5521,7381,23-202404,2023/11/08 19:33:16+00,1,1,0,0,5,20,0.0,500-599 NW FLANDERS ST,2023/11/08 19:36:39+00,,1.0,45.52589619373731,-122.67581938872081,97209.0,Old Town
-13656176.174,5705005.3993,7382,23-216338,2023/12/15 20:27:55+00,5,5,0,0,5,15,0.0,423 NW HOYT ST,2023/12/15 20:36:44+00,,0.0,45.52783988337031,-122.67551779733049,97209.0,Old Town
-13650319.2365,5705931.2999,7383,23-124163,2023/05/25 18:42:20+00,5,5,0,0,5,20,0.0,Under Cesar Chavez on NE Halsey ,2023/05/25 19:36:42+00,,0.0,45.53366651574002,-122.62290403258665,97232.0,Hollywood
-13644013.1331,5703639.3401,7384,24-18341,2024/03/27 22:11:01+00,0,1,0,0,5,20,0.0,"SE I205 MULTIUSE PATH, Stark St. PORTLAND  97216",2024/03/27 22:36:42+00,,0.0,45.51924225925962,-122.56625534191208,97216.0,Montavilla
-13637802.6438,5701112.7021,7385,23-182605,2023/09/22 16:53:24+00,1,4,0,0,5,10,1.0,148 Division-Woodward,2023/09/22 17:36:49+00,,1.0,45.50333678908937,-122.51046556731157,97236.0,Centennial
-13655699.9355,5704813.7095,7386,24-14201,2024/03/08 18:53:06+00,4,4,0,0,5,15,0.0,NW PEDESTRIAN TRL,2024/03/08 19:36:43+00,,1.0,45.526633516483415,-122.67123967409611,97209.0,Old Town
-13651210.1558,5703769.8663,7387,24-02329,2024/01/25 18:19:33+00,2,2,0,0,5,2,0.0,"400-499 SE 33RD AVE, PORTLAND  97214",2024/01/25 18:36:43+00,,0.0,45.520063814256496,-122.63090729682774,97214.0,Laurelhurst
-13654633.698,5703111.7441,7388,23-207752,2023/11/16 17:41:42+00,4,4,0,0,5,10,0.0,920-999 SE MARTIN LUTHER KING JR BLVD,2023/11/16 18:36:54+00,,0.0,45.515921354448174,-122.66166149966861,97214.0,Buckman
-13643984.126,5697859.6841,7389,23-194450,2023/12/07 18:50:40+00,4,12,0,0,5,60,0.0,9500-9509 SE HAROLD ST,2023/12/07 19:36:45+00,,0.0,45.4828520561169,-122.56599476669929,97266.0,Lents
-13653309.729,5698311.8971,7390,23-196557,2023/10/06 23:13:07+00,1,1,0,0,5,5,0.0,SE MILWAUKIE AVE and SE MITCHELL ST,2023/10/06 23:36:37+00,,0.0,45.48570015381306,-122.64976808378462,97202.0,Sellwood-Moreland
-13643994.4381,5704762.1087,7391,23-145913,2023/06/23 17:14:51+00,1,1,0,0,5,5,1.0,NE 95th and Glisan,2023/06/23 17:36:48+00,,0.0,45.5263087712771,-122.56608740186974,97220.0,Montavilla
-13656573.8,5716762.9681,7392,23-188766,2023/09/28 21:15:51+00,0,0,0,0,5,0,0.0,N union ct loop,2023/09/28 21:36:55+00,,0.0,45.60178466668083,-122.67908973246215,97217.0,East Columbia
-13649978.802,5711715.0901,7393,23-185693,2023/09/28 19:41:19+00,3,3,0,0,5,25,0.0,NE 42 and Lombard,2023/09/28 20:36:44+00,,0.0,45.57004987008711,-122.61984585744072,97218.0,Cully
-13654222.849,5696849.3571,7394,23-211025,2023/12/15 17:31:28+00,1,1,0,0,5,30,0.0,Oaks Bottom Wildlife,2023/12/15 17:36:37+00,,0.0,45.47648836190802,-122.65797078030695,97202.0,Sellwood-Moreland
-13653975.026,5703830.7301,7395,22-99318,2023/01/06 23:01:56+00,3,1,1,1,5,25,1.0,300-399 SE 10TH AVE,2023/01/06 23:36:40+00,,1.0,45.520446897681445,-122.65574454842039,97214.0,Buckman
-13645256.9954,5695409.5097,7396,23-219092,2023/12/29 17:13:09+00,1,2,0,0,5,20,0.0,"8309 SE LAMBERT ST, PORTLAND  97266",2023/12/29 17:36:43+00,,0.0,45.467418027840594,-122.57742914706638,97266.0,Lents
-13656417.9969,5703568.1587,7397,PPB-23-0308-04085,2023/03/10 19:15:31+00,0,0,0,0,5,0,0.0,SW 5th and Morrison (all 4 directions),2023/03/10 19:36:42+00,,0.0,45.51879422587919,-122.67769012940168,97204.0,Portland Downtown
-13640104.889,5703680.0461,7398,23-201373,2023/10/25 17:41:24+00,1,1,0,0,5,30,0.0,SE 129th and Stark,2023/10/25 18:36:16+00,,0.0,45.51949847131293,-122.53114698782109,97233.0,Hazelwood
-13644114.6498,5698357.7665,7399,23-215889,2024/02/01 20:45:56+00,10,15,0,0,5,40,0.0,I-205 MUP Raymond-Steele,2024/02/01 21:36:46+00,,0.0,45.48598903735944,-122.56716728194411,97266.0,Lents
-13645667.8741,5703929.3093,7400,24-03393,2024/02/01 18:07:06+00,0,5,0,0,5,20,0.0,82nd to 80th an Ash,2024/02/01 18:36:40+00,,0.0,45.52106736043235,-122.58112013322767,97215.0,Montavilla
-13655630.7264,5704830.1041,7401,IRP-23-0824-04855,2023/08/25 16:52:40+00,1,1,0,0,5,20,0.0,Steel Bridge behind Day Storage,2023/08/25 17:36:49+00,,1.0,45.52673669409906,-122.67061795817281,97209.0,Old Town
-13658509.891,5708969.3291,7402,22-65781,2023/03/16 20:37:01+00,6,3,0,0,5,80,0.0,Lindburg's Beach,2023/03/16 21:36:42+00,,1.0,45.55278039676235,-122.69648193382959,97217.0,Overlook
-13645644.661,5700085.9691,7403,23-124244,2023/03/02 22:56:47+00,10,15,0,0,5,50,0.0,SE 80TH AVE and SE RHINE ST,2023/03/02 23:36:43+00,,1.0,45.49687210504899,-122.58091160640247,97206.0,Foster-Powell
-13656236.5069,5704948.6515,7404,SSCC-23-0705-04647,2023/07/06 17:42:56+00,12,12,0,0,5,20,0.0,All 4 side of Greyhound-Both side of the street,2023/07/06 18:36:53+00,,0.0,45.527482753517525,-122.67605977699253,97209.0,Old Town
-13654971.137,5701598.2391,7405,23-163416,2023/06/30 19:56:24+00,1,1,0,0,5,2,0.0,2323-2399  SPRINGWATER ON THE WILLAMETTE TRL,2023/06/30 20:36:41+00,,0.0,45.50639364796586,-122.6646927657802,97214.0,Hosford-Abernethy
-13645617.1151,5706070.7403,7406,24-10802,2024/02/23 18:58:49+00,10,10,0,0,5,60,1.0,81st to 77th an Schuyler both sides of the soundwa,2024/02/23 19:36:51+00,,1.0,45.534543952828194,-122.58066415737261,97213.0,Madison South
-13653738.562,5703881.8971,7407,23-184189,2023/08/24 17:50:08+00,0,0,0,0,5,1,0.0,SE 12TH AVE and SE PINE ST,2023/08/24 18:36:49+00,,0.0,45.52076894636684,-122.65362035616695,97214.0,Buckman
-13654492.169,5705921.4021,7408,23-125962,2023/02/23 19:28:16+00,3,4,0,0,5,20,0.0,500-599 NE HALSEY ST,2023/02/23 19:36:48+00,,1.0,45.53360423271895,-122.66039012303015,97232.0,Lloyd
-13657208.67,5703746.5301,7409,23-167950,2023/07/13 17:51:57+00,2,2,0,0,5,20,0.0,1200-1299 SW YAMHILL ST,2023/07/13 18:36:51+00,,0.0,45.51991693296543,-122.68479286670642,97205.0,Portland Downtown
-13665243.8277,5715258.1133,7410,24-01745,2024/01/11 18:57:38+00,0,0,0,0,5,0,0.0,"N LOMBARD ST &amp; N NEW YORK AVE, PORTLAND  97203",2024/01/11 19:36:40+00,,1.0,45.59232588293426,-122.75697391642862,97203.0,St. Johns
-13654207.9204,5702562.9973,7411,23-215783,2023/12/22 19:09:15+00,1,2,0,0,5,5,0.0,"727 SE HAWTHORNE BLVD, PORTLAND  97214",2023/12/22 19:36:40+00,,1.0,45.51246710992405,-122.65783667441146,97214.0,Buckman
-13654173.881,5701633.7631,7412,23-194111,2023/09/28 18:23:48+00,0,2,0,0,5,1,0.0,800-899 SE SHERMAN ST,2023/09/28 18:36:47+00,,0.0,45.5066172945483,-122.65753089327863,97214.0,Hosford-Abernethy
-13643097.081,5710447.9081,7413,22-110419,2023/07/28 17:36:31+00,4,4,0,0,5,25,0.0,10100-10499 NE MARX ST,2023/07/28 17:36:53+00,,0.0,45.56208058409821,-122.5580263058873,97220.0,Parkrose
-13655931.0381,5704915.8153,7414,24-23919,2024/04/10 20:09:43+00,5,8,0,0,5,40,0.0,510 NW 3RD AVE,2024/04/10 20:36:43+00,,1.0,45.52727610504764,-122.67331570407393,97209.0,Old Town
-13643811.2904,5704178.9239,7415,24-25918,2024/04/20 20:21:40+00,4,6,0,0,5,20,0.0,"0-9698 E BURNSIDE ST, PORTLAND  97216",2024/04/22 14:36:37+00,,1.0,45.52263841746112,-122.56444215808811,97216.0,Hazelwood
-13656562.85,5712616.1591,7416,23-136267,2023/04/06 18:54:20+00,9,7,0,0,5,50,1.0,0-0 N LOMBARD ST-I5 FWY RAMP,2023/04/06 19:36:51+00,,0.0,45.575715989870794,-122.67899136693852,97217.0,Arbor Lodge
-13654526.2636,5701331.6019,7417,24-24959,2024/04/17 21:11:34+00,3,5,0,0,5,6,1.0,"0-2598 SE GRAND AVE, PORTLAND  97202",2024/04/17 21:36:43+00,,1.0,45.504714965775385,-122.660696400033,97202.0,Hosford-Abernethy
-13656649.6279,5711843.6687,7418,IRP-23-0828-04870,2023/09/01 19:25:10+00,1,1,0,0,5,1,0.0,"N Montana Ave, N liberty St",2023/09/01 19:36:43+00,,0.0,45.57085843553138,-122.67977090607745,97217.0,Arbor Lodge
-13645315.532,5697506.4361,7419,PBOT-23-1227-05290,2023/12/27 20:34:42+00,0,6,0,0,5,10,0.0,SE 83rd and SE Ramona,2023/12/27 20:36:37+00,,0.0,45.480627153000164,-122.57795499029098,97266.0,Lents
-13637876.073,5701328.6121,7420,23-143839,2023/05/04 19:56:27+00,4,5,0,0,5,40,0.0,148 and Division ,2023/05/04 20:36:46+00,,0.0,45.50469614244658,-122.51112519303818,97236.0,Centennial
-13654008.7661,5702193.3527,7421,23-215576,2024/02/22 18:19:42+00,0,4,0,0,5,3,0.0,"1711-1751 SE 10TH AVE, PORTLAND  97214",2024/02/22 18:36:42+00,,0.0,45.510140156184804,-122.65604764089558,97214.0,Hosford-Abernethy
-13654745.3684,5703836.1517,7422,24-02116,2024/01/12 17:18:27+00,3,3,0,0,5,30,0.0,"323 SE M L KING BLVD , PORTLAND  97214",2024/01/12 17:36:38+00,,0.0,45.520481021699275,-122.66266465193965,97214.0,Buckman
-13654626.1655,5703274.0189,7423,BES-23-0316-04136,2023/03/17 18:10:19+00,1,0,0,0,5,5,0.0,Morrison Bridge loop,2023/03/17 18:36:48+00,,1.0,45.516942799218825,-122.66159383406985,97214.0,Buckman
-13656872.2141,5716990.7471,7424,24-36165,2024/05/16 18:26:18+00,1,1,0,0,5,5,0.0,MUP Near I-5 Exit For Marine way,2024/05/16 18:36:51+00,,0.0,45.603216235514864,-122.68177043193238,97217.0,East Columbia
-13656479.532,5704363.9981,7425,23-213453,2023/12/08 19:48:41+00,1,1,0,0,5,10,0.0,700-749 NW COUCH ST,2023/12/08 20:36:40+00,,0.0,45.523803233353775,-122.6782429086101,97209.0,Pearl District
-13654809.861,5704011.0741,7426,23-136516,2023/04/13 21:12:12+00,1,1,0,0,5,5,0.0,200-299 SE ASH ST,2023/04/13 21:36:45+00,,1.0,45.52158198726019,-122.66324399882257,97214.0,Buckman
-13640422.979,5697606.4871,7427,23-197073,2023/10/05 21:59:23+00,5,0,0,0,5,200,1.0,12200-12799   SPRINGWATER TRAIL CORR,2023/10/05 22:36:41+00,,0.0,45.481257324812,-122.53400443890834,97236.0,Powellhurst-Gilbert
-13640984.9118,5701332.8389,7428,24-24981,2024/04/18 21:05:27+00,4,10,0,0,5,40,0.0,"12005 SE DIVISION ST , PORTLAND  97216",2024/04/18 21:36:39+00,,0.0,45.50472275373853,-122.53905236713723,97266.0,Mill Park
-13663221.0474,5714295.8839,7429,24-12520,2024/03/20 22:54:52+00,0,5,0,0,5,5,0.0,"N IDA AVE &amp; N KELLOGG ST, PORTLAND  97203 -V2",2024/03/20 23:36:42+00,,1.0,45.58627694226647,-122.73880297182954,97203.0,St. Johns
-13644290.812,5710421.9911,7430,23-123986,2023/12/01 17:25:08+00,5,10,0,0,5,30,0.0,9100-9199 NE EMERSON ST,2023/12/01 17:36:37+00,,0.0,45.561917580729215,-122.56874977391158,97220.0,Sumner
-13635864.2941,5699639.2155,7431,24-15172,2024/04/17 22:11:55+00,0,8,0,0,5,40,0.0,"166th SE POWELL to BUSH, PORTLAND  97236 -V4",2024/04/17 22:36:45+00,,0.0,45.49405895029954,-122.49305307569679,97236.0,Pleasant Valley
-13635864.2941,5699639.2155,7431,24-15172,2024/04/17 22:11:55+00,0,8,0,0,5,40,0.0,"166th SE POWELL to BUSH, PORTLAND  97236 -V4",2024/04/17 22:36:45+00,,0.0,45.49405895029954,-122.49305307569679,97236.0,Centennial
-13644489.8018,5694770.2283,7432,24-13395,2024/05/10 22:44:19+00,3,4,0,0,5,20,0.0,I205 Multi use path ,2024/05/10 23:36:36+00,,0.0,45.46339039989662,-122.57053732969878,97266.0,Lents
-13656062.7128,5704778.4769,7433,24-09220,2024/02/16 21:23:55+00,1,1,0,0,5,5,0.0, NW 4TH and GLISAN ,2024/02/16 21:36:45+00,,0.0,45.52641178334208,-122.67449855802934,97209.0,Old Town
-13656526.3839,5712863.0163,7434,23-151608,2023/06/15 20:04:26+00,8,6,0,0,5,40,0.0,N Lombard and I-5 on-offramp complex,2023/06/15 20:36:45+00,,0.0,45.57726818240643,-122.6786637863887,97217.0,Kenton
